resourceId,resourceName,resourceType,observationText,observationType,observationPhase,observationTime,observationTimeUnits,doi,resourceId_reference
98790fc2-9cdf-442c-94d2-e6775cfb8ad3,BTSC 380,['Cell Line'],"When implanted into immunocompromised mice, the BTSC 380 cell line was able to initiate tumors that recapitulated the phenotypic characteristics of the original glioblastoma tumor.","['Tumor formation', 'In vivo properties']",NA,NA,NA,https://doi.org/10.1038/nature07229,98790fc2-9cdf-442c-94d2-e6775cfb8ad3
98beda5b-9b28-4119-829a-2a0219d77af7,hTERT NF1 sipnNF95.12B,['Cell Line'],"The sipnNF95.12B cell line senesced at passage 21, earlier than some other immortalized NF1 cell lines derived from the same parental culture.",['Cell line properties'],NA,21,passages,https://www.doi.org/10.1038/labinvest.2016.88,98beda5b-9b28-4119-829a-2a0219d77af7
98beda5b-9b28-4119-829a-2a0219d77af7,hTERT NF1 sipnNF95.12B,['Cell Line'],Cell authentication genotyping confirmed that the sipnNF95.12B cell line was derived from its corresponding primary NF1 patient culture.,['Cell line identity'],NA,NA,NA,https://www.doi.org/10.1038/labinvest.2016.88,98beda5b-9b28-4119-829a-2a0219d77af7
98beda5b-9b28-4119-829a-2a0219d77af7,hTERT NF1 sipnNF95.12B,['Cell Line'],"The sipnNF95.12B cell line became independent of laminin and neuregulin supplements for growth, unlike the ipNF00.6 cell line.",['Cell culture conditions'],NA,NA,NA,https://www.doi.org/10.1038/labinvest.2016.88,98beda5b-9b28-4119-829a-2a0219d77af7
98e86631-5d93-4b4a-862a-d2758420674a,Cnp-EGFR (deltaPten/C-EGFR),['Animal Model'],"Mice with biallelic Pten inactivation and EGFR overexpression in Schwann cells (deltaPten/C-EGFR) had a median survival of only 26 days, significantly shorter than control cohorts with one Pten allele intact (Pten-het/C-EGFR, median survival 415 days) or without EGFR overexpression (deltaPten, median survival 247 days).","['Survival', 'Disease progression']",postnatal,26,days,https://doi.org/10.1155/2012/620834,98e86631-5d93-4b4a-862a-d2758420674a
98e86631-5d93-4b4a-862a-d2758420674a,Cnp-EGFR (deltaPten/C-EGFR),['Animal Model'],"The deltaPten/C-EGFR mice developed enlarged peripheral nerves including brachial plexus (100%), trigeminal nerves (92%), lumbar sacral plexus (50%), and sciatic nerves (50%), as well as multiple enlarged dorsal root ganglia.","['Tumor incidence', 'Tumor location']",postnatal,NA,NA,https://doi.org/10.1155/2012/620834,98e86631-5d93-4b4a-862a-d2758420674a
98e86631-5d93-4b4a-862a-d2758420674a,Cnp-EGFR (deltaPten/C-EGFR),['Animal Model'],"The deltaPten/C-EGFR mice had significantly more enlarged dorsal root ganglia compared to deltaPten or Pten-het/C-EGFR control cohorts, indicating Pten loss contributed to this phenotype when combined with EGFR overexpression.",['Tumor incidence'],postnatal,NA,NA,https://doi.org/10.1155/2012/620834,98e86631-5d93-4b4a-862a-d2758420674a
98e86631-5d93-4b4a-862a-d2758420674a,Cnp-EGFR (deltaPten/C-EGFR),['Animal Model'],The enlarged peripheral nerves from deltaPten/C-EGFR mice were classified as high-grade peripheral nerve sheath tumors (PNSTs) based on histological analysis.,['Tumor grade'],postnatal,NA,NA,https://doi.org/10.1155/2012/620834,98e86631-5d93-4b4a-862a-d2758420674a
98e86631-5d93-4b4a-862a-d2758420674a,Cnp-EGFR (deltaPten/C-EGFR),['Animal Model'],The deltaPten/C-EGFR mice exhibited paralysis prior to being euthanized when moribund.,['Neurological symptoms'],postnatal,NA,NA,https://doi.org/10.1155/2012/620834,98e86631-5d93-4b4a-862a-d2758420674a
98e86631-5d93-4b4a-862a-d2758420674a,Cnp-EGFR (deltaPten/C-EGFR),['Animal Model'],"Treatment of deltaPten/C-EGFR mice with the EGFR inhibitor cetuximab from birth to 6 weeks of age was able to reverse the phenotype, with no significant differences remaining compared to wild-type mice in measures like nerve area, nuclei number, and mast cell number.",['Drug response'],postnatal,6,weeks,https://doi.org/10.2353/ajpath.2006.050859,98e86631-5d93-4b4a-862a-d2758420674a
9971e47e-976a-4631-8edd-5cae04304b01,Nf1+/-GFAPCKO,['Animal Model'],"Nf1+/-GFAPCKO mice exhibited altered whole-brain serotonin levels compared to controls, with increased serotonin levels observed in Nf1+/- mice.",['Neurochemistry'],postnatal,NA,NA,https://doi.org/10.1002/aur.1853,9971e47e-976a-4631-8edd-5cae04304b01
9971e47e-976a-4631-8edd-5cae04304b01,Nf1+/-GFAPCKO,['Animal Model'],"Nf1+/-GFAPCKO mice were phenotypically indistinguishable from Nf1flox/flox;hGFAP-cre+ mice, and were born in appropriate Mendelian ratios but exhibited growth retardation as early as postnatal day 8.","['Growth rate', 'Body weight']",postnatal,8,days,https://doi.org/10.1242/dev.02162,9971e47e-976a-4631-8edd-5cae04304b01
9971e47e-976a-4631-8edd-5cae04304b01,Nf1+/-GFAPCKO,['Animal Model'],Adult Nf1+/-GFAPCKO mice exhibited a weight differential of around 50% compared to control littermates.,['Body weight'],adult,NA,NA,https://doi.org/10.1242/dev.02162,9971e47e-976a-4631-8edd-5cae04304b01
9971e47e-976a-4631-8edd-5cae04304b01,Nf1+/-GFAPCKO,['Animal Model'],"Nf1+/-GFAPCKO mice exhibited a series of abnormal neurological behaviors and failed to thrive, with a median lifespan of around 26 weeks.","['Neurological symptoms', 'Survival']",adult,26,weeks,https://doi.org/10.1242/dev.02162,9971e47e-976a-4631-8edd-5cae04304b01
9971e47e-976a-4631-8edd-5cae04304b01,Nf1+/-GFAPCKO,['Animal Model'],Nf1+/-GFAPCKO mice exhibited increased GFAP-positive astrocytes in adult mutant brains compared to controls.,['Cellular pathology'],adult,NA,NA,https://doi.org/10.1242/dev.02162,9971e47e-976a-4631-8edd-5cae04304b01
9971e47e-976a-4631-8edd-5cae04304b01,Nf1+/-GFAPCKO,['Animal Model'],The forebrain size of Nf1+/-GFAPCKO mutant mice was significantly larger than controls.,['Organ development'],adult,NA,NA,https://doi.org/10.1242/dev.02162,9971e47e-976a-4631-8edd-5cae04304b01
9971e47e-976a-4631-8edd-5cae04304b01,Nf1+/-GFAPCKO,['Animal Model'],Nf1+/-GFAPCKO mice did not exhibit any difference compared to controls in the time to exhibit the righting reflex at postnatal day 14.,['Reflex Development'],postnatal,14,days,https://doi.org/10.1002/aur.1853,9971e47e-976a-4631-8edd-5cae04304b01
9a7997c9-9399-47ed-b44b-5b717be89ba3,STS-26T,['Cell Line'],"The STS-26T cell line exhibited a higher number of mutations compared to other MPNST cell lines, with a significant contribution from the mutational signature 7 associated with skin cancers.","['Genomics', 'Mutational signatures']",NA,NA,NA,https://www.doi.org/10.1016/j.isci.2023.106096,9a7997c9-9399-47ed-b44b-5b717be89ba3
9a7997c9-9399-47ed-b44b-5b717be89ba3,STS-26T,['Cell Line'],"The STS-26T cell line harbored a BRAF V600E mutation, which was a rare gain-of-function mutation in the studied MPNST cell lines.","['Genomics', 'Oncogene mutations']",NA,NA,NA,https://www.doi.org/10.1016/j.isci.2023.106096,9a7997c9-9399-47ed-b44b-5b717be89ba3
9b44907f-47e9-470f-918e-03e55cc9eff9,2-004,Cell Line,The 2-004 cell line was derived from a malignant peripheral nerve sheath tumor (MPNST) and harbors a NF1 mutation.,"['Cell line origin', 'Genetics']",NA,NA,NA,https://doi.org/10.1016/j.isci.2023.106096,9b44907f-47e9-470f-918e-03e55cc9eff9
9b44907f-47e9-470f-918e-03e55cc9eff9,2-004,Cell Line,The 2-004 cell line exhibited gains in genomic regions containing the PDGFRA and KIT receptors.,['Genomics'],NA,NA,NA,https://doi.org/10.1016/j.isci.2023.106096,9b44907f-47e9-470f-918e-03e55cc9eff9
9b44907f-47e9-470f-918e-03e55cc9eff9,2-004,Cell Line,The 2-004 cell line was derived from a malignant peripheral nerve sheath tumor (MPNST).,['Cell line origin'],NA,NA,NA,https://doi.org/10.1016/j.isci.2023.106096,9b44907f-47e9-470f-918e-03e55cc9eff9
9b44907f-47e9-470f-918e-03e55cc9eff9,2-004,Cell Line,"The 2-004 cell line harbored inactivating mutations in the CDKN2A gene, a known tumor suppressor frequently mutated in malignant peripheral nerve sheath tumors.","['Genetics', 'Tumor biology']",NA,NA,NA,https://doi.org/10.1016/j.isci.2023.106096,9b44907f-47e9-470f-918e-03e55cc9eff9
9b44907f-47e9-470f-918e-03e55cc9eff9,2-004,Cell Line,No additional unique and highly accurate observations about the 2-004 cell line were found in the provided search results.,['General Comment or Review'],NA,NA,NA,NA,9b44907f-47e9-470f-918e-03e55cc9eff9
9b4b8eca-f981-440d-b478-0a5483353368,HEK293 NF1 -/- Exon 17 #B48 G629R cryptic splice,['Cell Line'],"The HEK293 NF1 -/- Exon 17 #B48 G629R cryptic splice cell line was generated via CRISPR-Cas9 gene editing to introduce the c.1885G>A mutation in the NF1 gene, creating a cryptic splice acceptor site and frameshift in exon 17 that likely undergoes nonsense-mediated decay. Multiple clones including B48 were isolated and characterized.","['Genetics', 'Cell line generation']",NA,NA,NA,https://doi.org/10.1016/j.omtn.2022.03.011,9b4b8eca-f981-440d-b478-0a5483353368
9b4b8eca-f981-440d-b478-0a5483353368,HEK293 NF1 -/- Exon 17 #B48 G629R cryptic splice,['Cell Line'],"In the HEK293 NF1 -/- Exon 17 #B48 G629R cryptic splice cell line containing only the mutant exon 17, antisense oligonucleotides were able to skip the mutant exon and restore neurofibromin protein expression to within 40% of wild-type levels. The restored protein was functional and able to reduce pERK/ERK ratios.","['Protein expression', 'Functional assay']",NA,NA,NA,https://doi.org/10.1016/j.omtn.2022.03.011,9b4b8eca-f981-440d-b478-0a5483353368
9b4b8eca-f981-440d-b478-0a5483353368,HEK293 NF1 -/- Exon 17 #B48 G629R cryptic splice,['Cell Line'],The HEK293 NF1 -/- Exon 17 #B48 G629R cryptic splice cell line contained varying ratios of wild-type and mutant NF1 alleles across different subclones.,['Genetics'],NA,NA,NA,https://doi.org/10.1016/j.omtn.2022.03.011,9b4b8eca-f981-440d-b478-0a5483353368
9b4b8eca-f981-440d-b478-0a5483353368,HEK293 NF1 -/- Exon 17 #B48 G629R cryptic splice,['Cell Line'],Antisense oligonucleotides were designed to target exonic splice enhancer motifs and pre-mRNA secondary structures in exon 17 and flanking introns of the NF1 gene in the HEK293 NF1 -/- Exon 17 #B48 G629R cryptic splice cell line.,['Molecular biology techniques'],NA,NA,NA,https://doi.org/10.1016/j.omtn.2022.03.011,9b4b8eca-f981-440d-b478-0a5483353368
9c2fbf5a-1c45-43f0-87bb-bb97ea9062f0,T3M-10,['Cell Line'],"The T3M-10 cell line produced three forms of colony stimulating factor (CSF) with estimated molecular weights of 47,000, 33,000 and 25,000 based on gel filtration chromatography, with the highest molecular weight form potentially related to normal lung CSF.",['Biochemistry'],NA,NA,NA,https://doi.org/10.1002/1097-0142(19840915)54:6<1024::aid-cncr2820540616>3.0.co;2-1,9c2fbf5a-1c45-43f0-87bb-bb97ea9062f0
9c2fbf5a-1c45-43f0-87bb-bb97ea9062f0,T3M-10,['Cell Line'],"The T3M-10 cell line was established from an undifferentiated large cell lung carcinoma and continuously propagated for at least 28 months, exhibiting epithelial-like morphology and a population doubling time of 46 hours.","['Cell line establishment', 'Cell morphology', 'Growth rate']",NA,NA,NA,https://doi.org/10.1002/1097-0142(19840915)54:6<1024::aid-cncr2820540616>3.0.co;2-1,9c2fbf5a-1c45-43f0-87bb-bb97ea9062f0
9c2fbf5a-1c45-43f0-87bb-bb97ea9062f0,T3M-10,['Cell Line'],The T3M-10 cell line had an aneuploid karyotype with a near-diploid modal chromosome number of 47 and no normal metaphases observed.,['Cytogenetics'],NA,NA,NA,https://doi.org/10.1002/1097-0142(19840915)54:6<1024::aid-cncr2820540616>3.0.co;2-1,9c2fbf5a-1c45-43f0-87bb-bb97ea9062f0
9cbc2b84-509f-44c6-b4f2-b77731ca34ef,Nf1aL1247X zebrafish,['Animal Model'],"The Nf1aL1247X zebrafish line was generated by TILLING (targeting induced local lesions in genomes) to introduce a nonsense mutation in the nf1a gene, resulting in a premature stop codon.",['Genetics'],NA,NA,NA,https://doi.org/10.1242/dmm.009779,9cbc2b84-509f-44c6-b4f2-b77731ca34ef
9cbc2b84-509f-44c6-b4f2-b77731ca34ef,Nf1aL1247X zebrafish,['Animal Model'],Zebrafish homozygous for the Nf1aL1247X mutation in nf1a and lacking functional nf1b exhibited early larval lethality between 7 and 10 days post fertilization.,"['Survival', 'Developmental defects']",larval,7,days,https://doi.org/10.1242/dmm.009779,9cbc2b84-509f-44c6-b4f2-b77731ca34ef
9cbc2b84-509f-44c6-b4f2-b77731ca34ef,Nf1aL1247X zebrafish,['Animal Model'],The Nf1aL1247X zebrafish mutants exhibited significant defects in the central and peripheral nervous systems.,['Neurological defects'],larval,NA,NA,https://doi.org/10.1242/dmm.009779,9cbc2b84-509f-44c6-b4f2-b77731ca34ef
9cbc2b84-509f-44c6-b4f2-b77731ca34ef,Nf1aL1247X zebrafish,['Animal Model'],Nf1aL1247X zebrafish mutants exhibited hyperplasia and aberrant differentiation of oligodendrocyte progenitor cells and Schwann cells in the nervous system.,"['Cell proliferation', 'Cell differentiation']",larval,NA,NA,https://doi.org/10.1242/dmm.009779,9cbc2b84-509f-44c6-b4f2-b77731ca34ef
9cbc2b84-509f-44c6-b4f2-b77731ca34ef,Nf1aL1247X zebrafish,['Animal Model'],The Nf1aL1247X zebrafish mutants showed irregularities in the myelin sheaths surrounding neuronal axons in the central nervous system.,['Myelination defects'],larval,NA,NA,https://doi.org/10.1242/dmm.009779,9cbc2b84-509f-44c6-b4f2-b77731ca34ef
9cbc2b84-509f-44c6-b4f2-b77731ca34ef,Nf1aL1247X zebrafish,['Animal Model'],"The Nf1aL1247X zebrafish mutants exhibited upregulation of phosphorylated ERK1/2 (pERK1/2) levels, indicating hyperactivation of the Ras signaling pathway.",['Signaling pathway'],larval,3,days,https://doi.org/10.1242/dmm.009779,9cbc2b84-509f-44c6-b4f2-b77731ca34ef
9ce4f191-b7ce-437d-8cef-f6de332040e0,MUG-Mel1,['Cell Line'],"The MUG-Mel1 cell line was established from a brain metastasis of a malignant melanoma patient and exhibited typical melanoma morphology with prominent S100 positive cells, but lacked expression of HMB45 and Melan A melanoma markers.","['Cell line origin', 'Morphology', 'Marker expression']",NA,NA,NA,https://doi.org/10.1038/s41598-019-40570-1,9ce4f191-b7ce-437d-8cef-f6de332040e0
9ce4f191-b7ce-437d-8cef-f6de332040e0,MUG-Mel1,['Cell Line'],"The MUG-Mel1 cell line harbored an NF1 mutation (NM 001042492: c.A5233G, p.K1745E) and exhibited p53 deficiency, but did not have mutations in BRAF, NRAS or KIT genes.","['Genomics', 'Mutation status']",NA,NA,NA,https://doi.org/10.1038/s41598-019-40570-1,9ce4f191-b7ce-437d-8cef-f6de332040e0
9ce4f191-b7ce-437d-8cef-f6de332040e0,MUG-Mel1,['Cell Line'],"The MUG-Mel1 cell line exhibited heterogeneity, with two distinct morphological subtypes - one with spindle-shaped cells and another with round and flat cells.","['Morphology', 'Heterogeneity']",NA,NA,NA,https://doi.org/10.1038/s41598-019-40570-1,9ce4f191-b7ce-437d-8cef-f6de332040e0
9ce4f191-b7ce-437d-8cef-f6de332040e0,MUG-Mel1,['Cell Line'],"From the MUG-Mel1 cell line, two clonal sublines C8 and D5 were isolated that differed in morphology, with C8 being spindle-shaped and D5 being round and flat.","['Cell line derivation', 'Morphology']",NA,NA,NA,https://doi.org/10.1038/s41598-019-40570-1,9ce4f191-b7ce-437d-8cef-f6de332040e0
9ce4f191-b7ce-437d-8cef-f6de332040e0,MUG-Mel1,['Cell Line'],"The MUG-Mel1 parental cell line grew faster than the C8 and D5 subclones, with a doubling time of 32.16 +/- 4.28 hours compared to 50.62 +/- 8.63 hours for C8 and 75.18 +/- 20.11 hours for D5.",['Growth rate'],NA,NA,NA,https://doi.org/10.1038/s41598-019-40570-1,9ce4f191-b7ce-437d-8cef-f6de332040e0
9ce4f191-b7ce-437d-8cef-f6de332040e0,MUG-Mel1,['Cell Line'],"The D5 subclone exhibited migratory ability in a transwell migration assay, while the parental MUG-Mel1 and C8 subclone did not show migration potential.","['Migration', 'Invasion']",NA,NA,NA,https://doi.org/10.1038/s41598-019-40570-1,9ce4f191-b7ce-437d-8cef-f6de332040e0
9ce4f191-b7ce-437d-8cef-f6de332040e0,MUG-Mel1,['Cell Line'],"The MUG-Mel1 parental line and C8 and D5 subclones were able to form colonies in a soft agar assay, indicating anchorage-independent growth potential.","['Tumorigenicity', 'Colony formation']",NA,NA,NA,https://doi.org/10.1038/s41598-019-40570-1,9ce4f191-b7ce-437d-8cef-f6de332040e0
9ce4f191-b7ce-437d-8cef-f6de332040e0,MUG-Mel1,['Cell Line'],"Electron microscopy analysis of the MUG-Mel1 cell line revealed the presence of mitochondria, lipid droplets and melanosomes.",['Ultrastructure'],NA,NA,NA,https://doi.org/10.1038/s41598-019-40570-1,9ce4f191-b7ce-437d-8cef-f6de332040e0
9ce4f191-b7ce-437d-8cef-f6de332040e0,MUG-Mel1,['Cell Line'],"The MUG-Mel1 cell line exhibited a high level of aneuploidy, which is a common feature of human cancers.","['Genomics', 'Aneuploidy']",NA,NA,NA,https://doi.org/10.1038/s41598-019-40570-1,9ce4f191-b7ce-437d-8cef-f6de332040e0
9ce4f191-b7ce-437d-8cef-f6de332040e0,MUG-Mel1,['Cell Line'],"The MUG-Mel1 cell line was derived from a patient who had received alpha interferon therapy prior to the biopsy, so it was not treatment-naive.","['Cell line origin', 'Treatment history']",NA,NA,NA,https://doi.org/10.1038/s41598-019-40570-1,9ce4f191-b7ce-437d-8cef-f6de332040e0
9ce4f191-b7ce-437d-8cef-f6de332040e0,MUG-Mel1,['Cell Line'],"The MUG-Mel1 cell line exhibited phenotypic heterogeneity, presenting a variety of cell morphologies including fusiform, round, flat/epithelial-like cells, with some having prominent nuclei and others with long protrusions.","['Morphology', 'Heterogeneity']",NA,NA,NA,https://doi.org/10.1038/s41598-019-40570-1,9ce4f191-b7ce-437d-8cef-f6de332040e0
9ce4f191-b7ce-437d-8cef-f6de332040e0,MUG-Mel1,['Cell Line'],"Attempts to isolate single cell clones from early passages (4, 13, 14) of the MUG-Mel1 cell line did not result in any cell expansion.",['Cell line derivation'],NA,NA,NA,https://doi.org/10.1038/s41598-019-40570-1,9ce4f191-b7ce-437d-8cef-f6de332040e0
9ce4f191-b7ce-437d-8cef-f6de332040e0,MUG-Mel1,['Cell Line'],"The MUG-Mel1 cell line, along with its clonal derivatives C8 and D5, were confirmed to originate from the same patient based on short tandem repeat (STR) profiling showing identical markers.","['Cell line identity', 'Genomics']",NA,NA,NA,https://doi.org/10.1038/s41598-019-40570-1,9ce4f191-b7ce-437d-8cef-f6de332040e0
9ce4f191-b7ce-437d-8cef-f6de332040e0,MUG-Mel1,['Cell Line'],"The MUG-Mel1 cell line was found to be sensitive to the antitumor peptide R-DIM-P-LF11-322, exhibiting a LC50 value of 11.3 μM after 8 hours of treatment.",['Drug response'],NA,NA,NA,https://doi.org/10.1038/s41598-019-40570-1,9ce4f191-b7ce-437d-8cef-f6de332040e0
9ce4f191-b7ce-437d-8cef-f6de332040e0,MUG-Mel1,['Cell Line'],"Xenotransplantation of the MUG-Mel1 cell line into nude mice, NOD-SCID mice and NSG mice, either under the skin or into the brain, did not result in any detectable tumor formation or metastases after 2 months.","['Tumorigenicity', 'In vivo growth']",NA,NA,NA,https://doi.org/10.1038/s41598-019-40570-1,9ce4f191-b7ce-437d-8cef-f6de332040e0
9d1561b3-b430-4a9b-984d-1c77a02f1a23,GM09635,['Cell Line'],NA,[],NA,NA,NA,NA,9d1561b3-b430-4a9b-984d-1c77a02f1a23
9f1d08c5-73a8-47e5-b113-031c6a55316d,PK-59,['Cell Line'],"The PK-59 cell line was established from a pancreatic duct carcinoma and exhibited characteristics of pancreatic duct epithelial cells capable of mucus secretion, containing intracellular enzymes like G6PD and AL-P but lacking trypsin activity.","['Cell line origin', 'Biochemical properties']",NA,NA,NA,https://www.doi.org/10.1620/tjem.143.33,9f1d08c5-73a8-47e5-b113-031c6a55316d
9f1d08c5-73a8-47e5-b113-031c6a55316d,PK-59,['Cell Line'],"The PK-59 cell line expressed CEA on the cell surface and in the cytoplasm, and secreted detectable amounts of CEA into the culture medium.","['Protein expression', 'Secretion']",NA,NA,NA,https://www.doi.org/10.1620/tjem.143.33,9f1d08c5-73a8-47e5-b113-031c6a55316d
9f1d08c5-73a8-47e5-b113-031c6a55316d,PK-59,['Cell Line'],"When transplanted into athymic nude mice, the PK-59 cell line formed tumors with histological features resembling the original pancreatic cancer, arranged in a tubular pattern.","['Tumorigenicity', 'Histology']",NA,NA,NA,https://www.doi.org/10.1620/tjem.143.33,9f1d08c5-73a8-47e5-b113-031c6a55316d
9f4e4596-0c7d-4d41-b9ff-73ecebd30263,2XSB,['Cell Line'],"The 2XSB cell line is derived from a sporadic MPNST with intact NF1 and expresses functional full-length neurofibromin protein, making it a valuable tool for studying the pathogenesis of neurofibromin-expressing sporadic MPNSTs.","['Cell line identity', 'Genetics']",NA,NA,NA,https://www.doi.org/10.1038/s41598-021-85055-2,9f4e4596-0c7d-4d41-b9ff-73ecebd30263
9f4e4596-0c7d-4d41-b9ff-73ecebd30263,2XSB,['Cell Line'],"The 2XSB cell line contains two distinct karyotypes with 89 and 101 chromosomes respectively, exhibiting numerous structural abnormalities.","['Genomics', 'Karyotype']",NA,NA,NA,https://www.doi.org/10.1038/s41598-021-85055-2,9f4e4596-0c7d-4d41-b9ff-73ecebd30263
9f4e4596-0c7d-4d41-b9ff-73ecebd30263,2XSB,['Cell Line'],"The 2XSB cell line contains a subpopulation of Sox2-positive cells, which may represent cancer stem-like cells or dedifferentiated Schwann cells.",['Cell subpopulation'],NA,NA,NA,https://www.doi.org/10.1038/s41598-021-85055-2,9f4e4596-0c7d-4d41-b9ff-73ecebd30263
9f4e4596-0c7d-4d41-b9ff-73ecebd30263,2XSB,['Cell Line'],"The 2XSB cell line contains a subpopulation of multinucleated polyploid cells, which may have accumulated excessive genetic damage.","['Cell subpopulation', 'Genomics']",NA,NA,NA,https://www.doi.org/10.1038/s41598-021-85055-2,9f4e4596-0c7d-4d41-b9ff-73ecebd30263
9f4e4596-0c7d-4d41-b9ff-73ecebd30263,2XSB,['Cell Line'],"The 2XSB cell line exhibits a C250T mutation in the TERT promoter, a common mutation found in cancers.",['Genomics'],NA,NA,NA,https://www.doi.org/10.1038/s41598-021-85055-2,9f4e4596-0c7d-4d41-b9ff-73ecebd30263
9f4e4596-0c7d-4d41-b9ff-73ecebd30263,2XSB,['Cell Line'],"The 2XSB cell line was able to form xenograft tumors in immunodeficient NOD-Scid? mice, although the tumors grew slowly taking 11 weeks to reach 1 cm in diameter.","['In vivo growth', 'Xenograft']",NA,NA,NA,https://www.doi.org/10.1038/s41598-021-85055-2,9f4e4596-0c7d-4d41-b9ff-73ecebd30263
9f4e4596-0c7d-4d41-b9ff-73ecebd30263,2XSB,['Cell Line'],"The 2XSB cell line exhibited a doubling time of around 28 hours in 2D monolayer cultures, which remained consistent even after extended passaging.","['Growth rate', 'Cell culture']",NA,NA,NA,https://www.doi.org/10.1038/s41598-021-85055-2,9f4e4596-0c7d-4d41-b9ff-73ecebd30263
9f4e4596-0c7d-4d41-b9ff-73ecebd30263,2XSB,['Cell Line'],Live cell microscopy of the 2XSB cell line revealed highly mobile cells exhibiting both successful and abnormal cytokinesis events.,"['Cell behavior', 'Cell division']",NA,NA,NA,https://www.doi.org/10.1038/s41598-021-85055-2,9f4e4596-0c7d-4d41-b9ff-73ecebd30263
9f4e4596-0c7d-4d41-b9ff-73ecebd30263,2XSB,['Cell Line'],The 2XSB cell line was found to maintain consistent morphological and immunohistochemical features even after extended passaging for over 80 passages.,"['Cell culture', 'Morphology']",NA,NA,NA,https://www.doi.org/10.1038/s41598-021-85055-2,9f4e4596-0c7d-4d41-b9ff-73ecebd30263
9f4e4596-0c7d-4d41-b9ff-73ecebd30263,2XSB,['Cell Line'],"Short tandem repeat (STR) analysis confirmed that the 2XSB cell line has a distinct STR profile compared to other available sporadic MPNST cell lines like Hs-PSS11, Hs-Sch-211, and STS-26T, as well as NF1-associated MPNST cell lines.","['Cell line identity', 'Genomics']",NA,NA,NA,https://www.doi.org/10.1038/s41598-021-85055-2,9f4e4596-0c7d-4d41-b9ff-73ecebd30263
9fe8bd0a-f95f-46d5-b451-731c9155520b,Nf1flox/flox;Islet1-Cre,['Animal Model'],"The Nf1flox/flox;Islet1-Cre mice exhibited progressive body weight loss and morbidity, with few surviving longer than 4 months.","['Body weight', 'Survival']",postnatal,4,months,https://doi.org/10.1152/ajpgi.00007.2009,9fe8bd0a-f95f-46d5-b451-731c9155520b
9fe8bd0a-f95f-46d5-b451-731c9155520b,Nf1flox/flox;Islet1-Cre,['Animal Model'],The Nf1flox/flox;Islet1-Cre mice developed gastric hyperplasia.,['Tumor incidence'],NA,NA,NA,https://doi.org/10.1152/ajpgi.00007.2009,9fe8bd0a-f95f-46d5-b451-731c9155520b
9fe8bd0a-f95f-46d5-b451-731c9155520b,Nf1flox/flox;Islet1-Cre,['Animal Model'],"The Islet1-Cre mediated recombination was effective in the pyloric tissue of the Nf1flox/flox;Islet1-Cre mice, as evidenced by detection of the recombined Nf1 allele.",['Genotype'],postnatal,30,days,https://doi.org/10.1152/ajpgi.00007.2009,9fe8bd0a-f95f-46d5-b451-731c9155520b
9fe8bd0a-f95f-46d5-b451-731c9155520b,Nf1flox/flox;Islet1-Cre,['Animal Model'],"In the Nf1flox/flox;Islet1-Cre mice, β-galactosidase activity from the Islet1-Cre transgene was observed not only in the expected neural crest cells, but also in gastric fibroblasts, gastric smooth muscle within the pyloric region, and some epithelial cells in the non-pyloric stomach area.",['Cre expression pattern'],NA,NA,NA,https://doi.org/10.1152/ajpgi.00007.2009,9fe8bd0a-f95f-46d5-b451-731c9155520b
9fe8bd0a-f95f-46d5-b451-731c9155520b,Nf1flox/flox;Islet1-Cre,['Animal Model'],Primary gastric fibroblast cultures established from the Nf1flox/flox;Islet1-Cre mice exhibited hyperactivation of the ERK pathway.,['Cellular signaling'],NA,NA,NA,https://doi.org/10.1152/ajpgi.00007.2009,9fe8bd0a-f95f-46d5-b451-731c9155520b
9fe8bd0a-f95f-46d5-b451-731c9155520b,Nf1flox/flox;Islet1-Cre,['Animal Model'],"The premature death and age-dependent weight loss phenotypes observed in the Nf1flox/flox;Islet1-Cre mice were not sex-specific, as both females and males exhibited similar survival rates and progressive body weight loss.","['Body weight', 'Survival']",postnatal,NA,NA,https://doi.org/10.1152/ajpgi.00007.2009,9fe8bd0a-f95f-46d5-b451-731c9155520b
a0193c87-8813-4841-92e7-ee5095bd94fe,HSC1λ,['Cell Line'],"The HSC1λ cell line was derived from a human malignant peripheral nerve sheath tumor (MPNST) and harbors a homozygous NF1 nonsense mutation (c.2041C>T, p.Arg681*).","['Genetics', 'Cell line origin']",NA,NA,NA,https://doi.org/10.1016/j.isci.2023.106096,a0193c87-8813-4841-92e7-ee5095bd94fe
a0193c87-8813-4841-92e7-ee5095bd94fe,HSC1λ,['Cell Line'],"The HSC1λ cell line exhibited a homozygous deletion of the CDKN2A locus, which is frequently inactivated in MPNSTs.",['Genomics'],NA,NA,NA,https://doi.org/10.1016/j.isci.2023.106096,a0193c87-8813-4841-92e7-ee5095bd94fe
a0193c87-8813-4841-92e7-ee5095bd94fe,HSC1λ,['Cell Line'],The HSC1λ cell line exhibited a homozygous deletion of the CDKN2B locus in addition to CDKN2A.,['Genomics'],NA,NA,NA,https://doi.org/10.1016/j.isci.2023.106096,a0193c87-8813-4841-92e7-ee5095bd94fe
